TRY Data Explorer Output	2020-5-28
Measurements in Region
Longitude between 140.96 and 149.5, Latitude between -44 and -42
ObservationID	ObsdataID	AccSpeciesID	AccSpeciesName	Lon	Lat	AltitudeM	SamplingDate	Trait	Dataset	FirstName	LastName	Institution	
1727572	12563973	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563986	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563979	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Wood vestures presence	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563968	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563982	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563972	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563985	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563975	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1727572	12563981	88976	Lomatia tinctoria	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1393470	10186953	88976	Lomatia tinctoria	147.3247	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database: Nature Subset	Steven	Jansen	Ulm University	
3037631	30558967	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf thickness	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558960	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Plant growth form	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	50912363	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf carbon (C) content per leaf area	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558970	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf carbon (C) content per leaf dry mass	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558963	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf chlorophyll content per leaf dry mass (Chl b)	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558973	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf carbon/nitrogen (C/N) ratio	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558966	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf carotenoid content per leaf dry mass	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558959	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Species genotype: chromosome cDNA content	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558969	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf density (leaf tissue density, leaf dry mass per leaf volume)	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558962	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf chlorophyll content per leaf dry mass (Chl a)	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558972	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf phosphorus (P) content per leaf dry mass	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558965	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf chlorophyll a/b ratio	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	50865342	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf phosphorus (P) content per leaf area	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558958	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Species genotype: chromosome number	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558968	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or exclu	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558961	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Plant growth form	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	50935637	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf chlorophyll content per leaf area	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558971	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf nitrogen (N) content per leaf dry mass	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	30558964	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf chlorophyll content per leaf dry mass	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
3037631	50836208	35924	Melaleuca gibbosa	147.53851	-42.98477	85		Leaf nitrogen (N) content per leaf area	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
4523762	50625317	35967	Melaleuca squamea	147.2	-43			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523762	50625311	35967	Melaleuca squamea	147.2	-43			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523762	50625310	35967	Melaleuca squamea	147.2	-43			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523762	50625318	35967	Melaleuca squamea	147.2	-43			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2460945	20011187	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
799230	4584727	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Leaf area (in case of compound leaves: leaflet, undefined if petiole is in- or excluded)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011197	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011164	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011178	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis rate per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011190	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
4523763	50625322	35968	Melaleuca squarrosa	147.2	-43			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
799230	4584733	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Leaf phenology type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011200	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011167	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011183	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011193	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf nitrogen (N) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011172	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis rate per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011186	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
799230	4584709	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Plant functional type (PFT)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011196	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011176	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
1254758	4584736	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011189	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
4523763	50625321	35968	Melaleuca squarrosa	147.2	-43			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
799230	4584732	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Leaf type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011199	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011166	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011182	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011192	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf phosphorus (P) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
4523763	50625329	35968	Melaleuca squarrosa	147.2	-43			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
799230	4584735	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Plant woodiness	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	50949706	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Stomata conductance per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011169	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
1221553	4584731	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011185	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011195	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011174	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis: intercellular CO2 concentration	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011188	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
799230	4584730	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	20011198	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011165	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011179	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011191	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf nitrogen (N) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
4523763	50625328	35968	Melaleuca squarrosa	147.2	-43			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
799230	4584734	35968	Melaleuca squarrosa	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460945	50885659	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011168	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011184	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011194	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Leaf phosphorus (P) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460945	20011173	35968	Melaleuca squarrosa	146.6836	-43.0916	257		Stomata conductance per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2668863	23686889	36598	Microcachrys tetragona	146.589347	-42.683857			Plant growth form	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668863	23686892	36598	Microcachrys tetragona	146.589347	-42.683857			Bark thickness (inner bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668863	23686888	36598	Microcachrys tetragona	146.589347	-42.683857			Stem construction type	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668863	23686891	36598	Microcachrys tetragona	146.589347	-42.683857			Bark thickness	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668863	23686890	36598	Microcachrys tetragona	146.589347	-42.683857			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2668863	23686893	36598	Microcachrys tetragona	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2391666	19733478	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Plant woodiness	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733481	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Leaf area (in case of compound leaves: leaflet, undefined if petiole is in- or excluded)	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733477	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Plant growth form	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733480	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Leaf compoundness	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733486	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Leaflet number per leaf	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733479	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Leaf phenology type	Global leaf size dataset	Ian	Wright	Macquarie University	
2391666	19733482	37176	Monotoca empetrifolia	147.2353	-42.8964	1271		Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)	Global leaf size dataset	Ian	Wright	Macquarie University	
1728279	12631953	37715	Nageia fleuryi	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631943	37715	Nageia fleuryi	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631949	37715	Nageia fleuryi	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631952	37715	Nageia fleuryi	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631942	37715	Nageia fleuryi	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631948	37715	Nageia fleuryi	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631951	37715	Nageia fleuryi	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631940	37715	Nageia fleuryi	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631947	37715	Nageia fleuryi	147.324722222222	-42.905	60		Leaf area-specific conductivity (leaf specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728279	12631950	37715	Nageia fleuryi	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
2460940	20010932	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010899	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010913	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis rate per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010925	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010935	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010902	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010918	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010928	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf nitrogen (N) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010907	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis rate per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010921	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010931	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010911	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010924	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010934	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010901	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010917	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010927	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf phosphorus (P) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	50949701	69936	Notelaea ligustrina	146.7242	-43.0951	88		Stomata conductance per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010904	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010920	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010930	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010909	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis: intercellular CO2 concentration	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010923	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010933	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010900	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010914	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010926	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf nitrogen (N) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	50885654	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010903	69936	Notelaea ligustrina	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010919	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010929	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf phosphorus (P) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010908	69936	Notelaea ligustrina	146.7242	-43.0951	88		Stomata conductance per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460940	20010922	69936	Notelaea ligustrina	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2668072	23678212	38316	Nothofagus cunninghamii	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2398950	19839554	38316	Nothofagus cunninghamii	146.669	-42.6793	704		Plant woodiness	Global leaf size dataset	Ian	Wright	Macquarie University	
2460941	20010979	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Leaf nitrogen (N) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
1045052	6405236	38316	Nothofagus cunninghamii	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
2460941	50885655	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
1045047	6405108	38316	Nothofagus cunninghamii	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
799226	4584607	38316	Nothofagus cunninghamii	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460941	20010956	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
3037641	30559816	38316	Nothofagus cunninghamii	146.52173	-42.71884	433		Leaf chlorophyll a/b ratio	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
2668887	23687174	38316	Nothofagus cunninghamii	146.589347	-42.683857			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2460941	20010972	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
3037641	50865352	38316	Nothofagus cunninghamii	146.52173	-42.71884	433		Leaf phosphorus (P) content per leaf area	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
1727626	12569026	38316	Nothofagus cunninghamii	147.324722222222	-42.905	60		Wood vestures presence	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
2668073	23678220	38316	Nothofagus cunninghamii	146.45945	-42.336			Bark thickness (inner bark)	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2398950	19839557	38316	Nothofagus cunninghamii	146.669	-42.6793	704		Leaf area (in case of compound leaves: leaflet, undefined if petiole is in- or excluded)	Global leaf size dataset	Ian	Wright	Macquarie University	
2460941	20010982	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Leaf phosphorus (P) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
1045052	6405240	38316	Nothofagus cunninghamii	146.167	-42.22	415		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045047	6405100	38316	Nothofagus cunninghamii	146.167	-42.22	415		Plant growth form	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
1045047	6405111	38316	Nothofagus cunninghamii	146.167	-42.22	415		Leaf texture (sclerophylly, physical strength, toughness)	Leaf Biomechanics Database	Yusuke	Onoda	Kyushu University	
2460941	20010961	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Stomata conductance per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
3037641	30559819	38316	Nothofagus cunninghamii	146.52173	-42.71884	433		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or exclu	The Global Leaf Traits	Serge	Sheremetev	Komarov Botanical Institute	
2668887	23687177	38316	Nothofagus cunninghamii	146.589347	-42.683857			Bark thickness (outer bark)	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
1727626	12569015	38316	Nothofagus cunninghamii	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
2460941	20010975	38316	Nothofagus cunninghamii	146.7242	-43.0951	88		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
1727626	12569029	38316	Nothofagus cunninghamii	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
